542 Ne VI 999.6
543 Ne VI 997.4
544 Ne VI 993.0
545 Mg I 1827.9351
546 Mg I 1747.7937
547 Mg I 1707.0606
548 Mg I 1683.4116
549 Mg I 1668.4288
550 Mg I 1658.3115
551 Mg I 1651.1636
552 Mg II 1240.3947
553 Mg II 1239.9253
554 Mg II 1026.1134
555 Mg II 1025.9681
556 Mg II 946.7694
557 Mg II 946.7033
558 Al I 1936.46
559 Al I 1932.27
560 Al I 1769.133
561 Al I 1766.381
562 Al I 1765.632
563 Al I 1762.892
564 Al II 1670.7874
565 Al II 935.2738
566 Al III 1862.7895
567 Al III 1854.7164
568 Si I 1988.9937
569 Si I 1986.3640
570 Si I 1983.2328
571 Si I 1980.6184
572 Si I 1979.2055
573 Si I 1977.5979
574 Si I 1881.8541
575 Si I 1880.9568
576 Si I 1875.8130
577 Si I 1873.1035
578 Si I 1853.1522
579 Si I 1852.4716
580 Si I 1850.6720
581 Si I 1848.1505
582 Si I 1847.4735
583 Si I 1845.5202
584 Si I 1848.7480
585 Si I 1846.1116
586 Si I 1843.7699
587 Si I 1841.4489
588 Si I 1841.1521
589 Si I 1836.5100
590 Si I 1829.8974
591 Si I 1825.0201
592 Si I 1822.4553
593 Si I 1822.4553
594 Si I 1776.8242
595 Si I 1772.2254
596 Si I 1770.9225
597 Si I 1770.6294
598 Si I 1766.3542
599 Si I 1766.0626
600 Si I 1765.0299
601 Si I 1763.6607
602 Si I 1770.9225
603 Si I 1763.6607
604 Si I 1749.8076
605 Si I 1747.4140
606 Si I 1745.3475
607 Si I 1707.1147
608 Si I 1702.8693
609 Si I 1700.6360
610 Si I 1704.4416
611 Si I 1700.4191
612 Si I 1699.7162
613 Si I 1697.9407
614 Si I 1696.2068
615 Si I 1695.5074
616 Si I 1693.2935
617 Si I 1700.4191
618 Si I 1697.9407
619 Si I 1696.2068
620 Si I 1695.5074
621 Si I 1693.2935
622 Si I 1693.4681
623 Si I 1690.7887
624 Si I 1689.2902
625 Si I 1687.0924
626 Si I 1686.8185
627 Si I 1683.1189
628 Si I 1682.6733
629 Si I 1678.9918
630 Si I 1676.8207
631 Si I 1675.2052
632 Si I 1672.5960
633 Si I 1671.1168
634 Si I 1668.5203
635 Si I 1667.6287
636 Si I 1666.3762
637 Si I 1664.5110
638 Si I 1660.4746
639 Si I 1655.0185
640 Si I 1653.3761
641 Si I 1651.0280
642 Si I 1633.2249
643 Si I 1631.1705
644 Si I 1633.3276
645 Si I 1631.6245
646 Si I 1629.9478
647 Si I 1629.4409
648 Si I 1627.7458
649 Si I 1625.7051
650 Si I 1633.3276
651 Si I 1629.9478
652 Si I 1629.4409
653 Si I 1627.7458
654 Si I 1625.7051
655 Si I 1633.9850
656 Si I 1622.882
657 Si I 1620.405
658 Si I 1619.044
659 Si I 1616.579
660 Si I 1615.949
661 Si I 1614.566
662 Si I 1622.882
663 Si I 1620.405
664 Si I 1616.579
665 Si I 1615.949
666 Si I 1614.566
667 Si I 1594.950
668 Si I 1591.123
669 Si I 1589.173
670 Si I 1592.426
671 Si I 1590.477
672 Si I 1588.731
673 Si I 1586.792
674 Si I 1586.137
675 Si I 1584.852
676 Si I 1592.426
677 Si I 1590.477
678 Si I 1586.792
679 Si I 1586.137
680 Si I 1584.852
681 Si I 1578.477
682 Si I 1574.847
683 Si I 1574.128
684 Si I 1573.884
685 Si I 1570.518
686 Si I 1568.618
687 Si I 1574.847
