Proba d'emission (C+)-X  en s-1
  vu      ju      vl      jl

  1       1       9       2      0.100490D+03
  2       1       9       2      0.122585D+06
  3       1       9       2      0.590010D+07
  0       1      10       2      0.757170D+00
  1       1      10       2      0.181181D+02
  2       1      10       2      0.372861D+01
  3       1      10       2      0.197726D+06
  0       1      11       2      0.109118D+01
  1       1      11       2      0.155833D-01
  2       1      11       2      0.874785D+02
  3       1      11       2      0.182686D+04
  0       1      12       2      0.108341D+00
  1       1      12       2      0.326924D-01
  2       1      12       2      0.319457D+01
  3       1      12       2      0.155838D+03
  0       1      13       2      0.296413D+00
  1       1      13       2      0.111863D+00
  2       1      13       2      0.499328D-01
  3       1      13       2      0.368447D+02
  0       1      14       2      0.461256D-03
  1       1      14       2      0.104504D-01
  2       1      14       2      0.637310D-01
  3       1      14       2      0.299042D+01
  0       1      15       2      0.849985D-01
  1       1      15       2      0.948955D-02
  2       1      15       2      0.113571D-01
  3       1      15       2      0.339027D-01
  0       1      16       2      0.613125D-01
  1       1      16       2      0.994780D-02
  2       1      16       2      0.654695D-04
  3       1      16       2      0.840430D-02
  4       1       0       2      0.274654D+08
  5       1       0       2      0.200309D+08
  6       1       0       2      0.140024D+08
  7       1       0       2      0.956665D+07
  4       1       1       2      0.486065D+07
  5       1       1       2      0.111394D+08
  6       1       1       2      0.146003D+08
  7       1       1       2      0.150857D+08
  4       1       2       2      0.133408D+08
  5       1       2       2      0.347982D+07
  6       1       2       2      0.316052D+05
  7       1       2       2      0.124877D+07
  4       1       3       2      0.600750D+07
  5       1       3       2      0.139357D+08
  6       1       3       2      0.127180D+08
  7       1       3       2      0.708270D+07
  4       1       4       2      0.131399D+08
  5       1       4       2      0.727125D+06
  6       1       4       2      0.226479D+07
  7       1       4       2      0.773450D+07
  4       1       5       2      0.478185D+07
  5       1       5       2      0.158157D+08
  6       1       5       2      0.910595D+07
  7       1       5       2      0.116682D+07
  4       1       6       2      0.203984D+08
  5       1       6       2      0.374276D+06
  6       1       6       2      0.635075D+07
  7       1       6       2      0.115524D+08
  4       1       7       2      0.618610D+06
  5       1       7       2      0.197033D+08
  6       1       7       2      0.704450D+07
  7       1       7       2      0.149050D+06
  4       1       8       2      0.422771D+08
  5       1       8       2      0.196693D+07
  6       1       8       2      0.108732D+08
  7       1       8       2      0.125534D+08
  4       1       9       2      0.430279D+08
  5       1       9       2      0.312891D+08
  6       1       9       2      0.832065D+07
  7       1       9       2      0.298717D+07
  4       1      10       2      0.917090D+07
  5       1      10       2      0.525225D+08
  6       1      10       2      0.216614D+08
  7       1      10       2      0.132916D+08
  4       1      11       2      0.192199D+06
  5       1      11       2      0.119855D+08
  6       1      11       2      0.609805D+08
  7       1      11       2      0.157987D+08
  4       1      12       2      0.146529D+05
  5       1      12       2      0.633220D+05
  6       1      12       2      0.130448D+08
  7       1      12       2      0.696885D+08
  4       1      13       2      0.438893D+00
  5       1      13       2      0.471823D+05
  6       1      13       2      0.387828D+05
  7       1      13       2      0.106714D+08
  4       1      14       2      0.987430D+02
  5       1      14       2      0.277209D+04
  6       1      14       2      0.574265D+05
  7       1      14       2      0.832520D+06
  4       1      15       2      0.354828D+02
  5       1      15       2      0.184476D+02
  6       1      15       2      0.195820D+05
  7       1      15       2      0.368555D+03
  4       1      16       2      0.794550D+01
  5       1      16       2      0.145440D+02
  6       1      16       2      0.379677D+04
  7       1      16       2      0.105806D+05
  8       1       0       2      0.646840D+07
  9       1       0       2      0.436154D+07
 10       1       0       2      0.294509D+07
 11       1       0       2      0.199251D+07
  8       1       1       2      0.137142D+08
  9       1       1       2      0.115466D+08
 10       1       1       2      0.925420D+07
 11       1       1       2      0.716115D+07
  8       1       2       2      0.391977D+07
  9       1       2       2      0.611415D+07
 10       1       2       2      0.721310D+07
 11       1       2       2      0.728930D+07
  8       1       3       2      0.238606D+07
  9       1       3       2      0.260839D+06
 10       1       3       2      0.984470D+05
 11       1       3       2      0.806500D+06
  8       1       4       2      0.958710D+07
  9       1       4       2      0.782915D+07
 10       1       4       2      0.487222D+07
 11       1       4       2      0.239141D+07
  8       1       5       2      0.459803D+06
  9       1       5       2      0.333867D+07
 10       1       5       2      0.557390D+07
 11       1       5       2      0.593365D+07
  8       1       6       2      0.724790D+07
  9       1       6       2      0.190509D+07
 10       1       6       2      0.127887D+05
 11       1       6       2      0.678270D+06
  8       1       7       2      0.551790D+07
  9       1       7       2      0.835095D+07
 10       1       7       2      0.614975D+07
 11       1       7       2      0.278903D+07
  8       1       8       2      0.222265D+07
  9       1       8       2      0.411786D+06
 10       1       8       2      0.375805D+07
 11       1       8       2      0.558835D+07
  8       1       9       2      0.115017D+08
  9       1       9       2      0.676240D+07
 10       1       9       2      0.938335D+06
 11       1       9       2      0.214283D+06
  8       1      10       2      0.507160D+05
  9       1      10       2      0.659005D+07
 10       1      10       2      0.810445D+07
 11       1      10       2      0.397146D+07
  8       1      11       2      0.145205D+08
  9       1      11       2      0.852955D+06
 10       1      11       2      0.220993D+07
 11       1      11       2      0.585140D+07
  8       1      12       2      0.145550D+08
  9       1      12       2      0.124140D+08
 10       1      12       2      0.262840D+07
 11       1      12       2      0.233525D+06
  8       1      13       2      0.787970D+08
  9       1      13       2      0.196938D+08
 10       1      13       2      0.794880D+07
 11       1      13       2      0.369474D+07
  8       1      14       2      0.420726D+07
  9       1      14       2      0.824555D+08
 10       1      14       2      0.370043D+08
 11       1      14       2      0.207988D+07
  8       1      15       2      0.241326D+07
  9       1      15       2      0.208162D+06
 10       1      15       2      0.606640D+08
 11       1      15       2      0.723090D+08
  8       1      16       2      0.409814D+06
  9       1      16       2      0.893260D+06
 10       1      16       2      0.114815D+08
 11       1      16       2      0.738290D+07
 12       1       0       2      0.134695D+07
 13       1       0       2      0.899400D+06
 14       1       0       2      0.574890D+06
 15       1       0       2      0.311063D+06
 12       1       1       2      0.538055D+07
 13       1       1       2      0.390024D+07
 14       1       1       2      0.265049D+07
 15       1       1       2      0.149403D+07
 12       1       2       2      0.664130D+07
 13       1       2       2      0.554315D+07
 14       1       2       2      0.416622D+07
 15       1       2       2      0.250701D+07
 12       1       3       2      0.157899D+07
 13       1       3       2      0.200583D+07
 14       1       3       2      0.194734D+07
 15       1       3       2      0.136320D+07
 12       1       4       2      0.894275D+06
 13       1       4       2      0.219437D+06
 14       1       4       2      0.194427D+05
 15       1       4       2      0.118467D+04
 12       1       5       2      0.497983D+07
 13       1       5       2      0.356969D+07
 14       1       5       2      0.224349D+07
 15       1       5       2      0.114995D+07
 12       1       6       2      0.189290D+07
 13       1       6       2      0.254344D+07
 14       1       6       2      0.241079D+07
 15       1       6       2      0.161779D+07
 12       1       7       2      0.705805D+06
 13       1       7       2      0.337534D+05
 14       1       7       2      0.522360D+05
 15       1       7       2      0.142478D+06
 12       1       8       2      0.487906D+07
 13       1       8       2      0.316839D+07
 14       1       8       2      0.166740D+07
 15       1       8       2      0.700730D+06
 12       1       9       2      0.178350D+07
 13       1       9       2      0.280262D+07
 14       1       9       2      0.265064D+07
 15       1       9       2      0.170222D+07
 12       1      10       2      0.786250D+06
 13       1      10       2      0.580385D+00
 14       1      10       2      0.267378D+06
 15       1      10       2      0.422457D+06
 12       1      11       2      0.516020D+07
 13       1      11       2      0.275291D+07
 14       1      11       2      0.101732D+07
 15       1      11       2      0.264792D+06
 12       1      12       2      0.266675D+07
 13       1      12       2      0.367893D+07
 14       1      12       2      0.288378D+07
 15       1      12       2      0.154745D+07
 12       1      13       2      0.570750D+05
 13       1      13       2      0.640900D+06
 14       1      13       2      0.145122D+07
 15       1      13       2      0.124873D+07
 12       1      14       2      0.419422D+07
 13       1      14       2      0.341321D+06
 14       1      14       2      0.232915D+05
 15       1      14       2      0.199954D+06
 12       1      15       2      0.184599D+07
 13       1      15       2      0.707510D+07
 14       1      15       2      0.156185D+06
 15       1      15       2      0.336568D+05
 12       1      16       2      0.765510D+08
 13       1      16       2      0.341799D+08
 14       1      16       2      0.322746D+08
 15       1      16       2      0.261273D+07
  0       2       0       1      0.330261D+08
  1       2       0       1      0.618410D+08
  2       2       0       1      0.701095D+08
  3       2       0       1      0.633100D+08
  0       2       1       1      0.984320D+08
  1       2       1       1      0.656760D+08
  2       2       1       1      0.154459D+08
  3       2       1       1      0.436862D+04
  0       2       2       1      0.118146D+09
  1       2       2       1      0.199399D+07
  2       2       2       1      0.235781D+08
  3       2       2       1      0.406754D+08
  0       2       3       1      0.739640D+08
  1       2       3       1      0.412219D+08
  2       2       3       1      0.439894D+08
  3       2       3       1      0.199643D+07
  0       2       4       1      0.260342D+08
  1       2       4       1      0.942955D+08
  2       2       4       1      0.379116D+05
  3       2       4       1      0.360948D+08
  0       2       5       1      0.513690D+07
  1       2       5       1      0.633825D+08
  2       2       5       1      0.582000D+08
  3       2       5       1      0.186668D+08
  0       2       6       1      0.525290D+06
  1       2       6       1      0.187291D+08
  2       2       6       1      0.872475D+08
  3       2       6       1      0.168635D+08
  0       2       7       1      0.221505D+05
  1       2       7       1      0.246171D+07
  2       2       7       1      0.390287D+08
  3       2       7       1      0.878045D+08
  0       2       8       1      0.151829D+03
  1       2       8       1      0.111628D+06
  2       2       8       1      0.643615D+07
  3       2       8       1      0.612565D+08
  0       2       9       1      0.390015D+01
  1       2       9       1      0.371489D+03
  2       2       9       1      0.289677D+06
  3       2       9       1      0.123315D+08
  0       2      10       1      0.124943D+01
  1       2      10       1      0.386574D+02
  2       2      10       1      0.342827D+02
  3       2      10       1      0.485771D+06
  0       2      11       1      0.180909D+01
  1       2      11       1      0.705730D-03
  2       2      11       1      0.209200D+03
  3       2      11       1      0.246038D+04
  0       2      12       1      0.290340D+00
  1       2      12       1      0.429455D-01
  2       2      12       1      0.530250D+01
  3       2      12       1      0.460720D+03
  0       2      13       1      0.436426D+00
  1       2      13       1      0.244818D+00
  2       2      13       1      0.259640D-01
  3       2      13       1      0.768410D+02
  0       2      14       1      0.164250D-01
  1       2      14       1      0.154428D-01
  2       2      14       1      0.175395D+00
  3       2      14       1      0.444649D+01
  0       2      15       1      0.181136D+00
  1       2      15       1      0.247842D-01
  2       2      15       1      0.240983D-01
  3       2      15       1      0.320865D-02
  0       2      16       1      0.105172D+00
  1       2      16       1      0.219450D-01
  2       2      16       1      0.381123D-03
  3       2      16       1      0.486917D-01
  0       2      17       1      0.531790D-02
  1       2      17       1      0.114028D-02
  2       2      17       1      0.180713D-03
  3       2      17       1      0.354341D-02
  4       2       0       1      0.504520D+08
  5       2       0       1      0.373579D+08
  6       2       0       1      0.264865D+08
  7       2       0       1      0.183341D+08
  4       2       1       1      0.711265D+07
  5       2       1       1      0.182093D+08
  6       2       1       1      0.250059D+08
  7       2       1       1      0.266081D+08
  4       2       2       1      0.259160D+08
  5       2       2       1      0.790740D+07
  6       2       2       1      0.334285D+06
  7       2       2       1      0.140672D+07
  4       2       3       1      0.864910D+07
  5       2       3       1      0.236640D+08
  6       2       3       1      0.234893D+08
  7       2       3       1      0.142866D+08
  4       2       4       1      0.258477D+08
  5       2       4       1      0.241871D+07
  6       2       4       1      0.268322D+07
  7       2       4       1      0.122199D+08
  4       2       5       1      0.623565D+07
  5       2       5       1      0.273689D+08
  6       2       5       1      0.182624D+08
  7       2       5       1      0.337362D+07
  4       2       6       1      0.383557D+08
  5       2       6       1      0.170137D+07
  6       2       6       1      0.904865D+07
  7       2       6       1      0.201339D+08
  4       2       7       1      0.234209D+06
  5       2       7       1      0.336659D+08
  6       2       7       1      0.152637D+08
  7       2       7       1      0.141404D+04
  4       2       8       1      0.712620D+08
  5       2       8       1      0.590205D+07
  6       2       8       1      0.162592D+08
  7       2       8       1      0.235998D+08
  4       2       9       1      0.812395D+08
  5       2       9       1      0.495323D+08
  6       2       9       1      0.185756D+08
  7       2       9       1      0.318493D+07
  4       2      10       1      0.191947D+08
  5       2      10       1      0.975850D+08
  6       2      10       1      0.315904D+08
  7       2      10       1      0.268746D+08
  4       2      11       1      0.517610D+06
  5       2      11       1      0.253306D+08
  6       2      11       1      0.111884D+09
  7       2      11       1      0.209806D+08
  4       2      12       1      0.266854D+05
  5       2      12       1      0.241364D+06
  6       2      12       1      0.282915D+08
  7       2      12       1      0.127223D+09
  4       2      13       1      0.535015D+02
  5       2      13       1      0.995500D+05
  6       2      13       1      0.127371D+05
  7       2      13       1      0.246734D+08
  4       2      14       1      0.268297D+03
  5       2      14       1      0.397741D+04
  6       2      14       1      0.150436D+06
  7       2      14       1      0.129285D+07
  4       2      15       1      0.757470D+02
  5       2      15       1      0.158685D+01
  6       2      15       1      0.394223D+05
  7       2      15       1      0.710730D+04
  4       2      16       1      0.149088D+02
  5       2      16       1      0.804475D+02
  6       2      16       1      0.649315D+04
  7       2      16       1      0.384736D+05
  4       2      17       1      0.558360D+00
  5       2      17       1      0.581645D+01
  6       2      17       1      0.218721D+03
  7       2      17       1      0.249221D+04
  8       2       0       1      0.125465D+08
  9       2       0       1      0.855335D+07
 10       2       0       1      0.583315D+07
 11       2       0       1      0.398129D+07
  8       2       1       1      0.247221D+08
  9       2       1       1      0.211807D+08
 10       2       1       1      0.172218D+08
 11       2       1       1      0.134868D+08
  8       2       2       1      0.574645D+07
  9       2       2       1      0.973600D+07
 10       2       2       1      0.119999D+08
 11       2       2       1      0.124726D+08
  8       2       3       1      0.557470D+07
  9       2       3       1      0.997805D+06
 10       2       3       1      0.139454D+05
 11       2       3       1      0.869530D+06
  8       2       4       1      0.167074D+08
  9       2       4       1      0.146649D+08
 10       2       4       1      0.982900D+07
 11       2       4       1      0.530750D+07
  8       2       5       1      0.267568D+06
  9       2       5       1      0.460834D+07
 10       2       5       1      0.889685D+07
 11       2       5       1      0.102218D+08
  8       2       6       1      0.144663D+08
  9       2       6       1      0.479643D+07
 10       2       6       1      0.277002D+06
 11       2       6       1      0.586370D+06
  8       2       7       1      0.795970D+07
  9       2       7       1      0.143616D+08
 10       2       7       1      0.118967D+08
 11       2       7       1      0.621720D+07
  8       2       8       1      0.582820D+07
  9       2       8       1      0.169213D+06
 10       2       8       1      0.520920D+07
 11       2       8       1      0.919275D+07
  8       2       9       1      0.193512D+08
  9       2       9       1      0.137987D+08
 10       2       9       1      0.291782D+07
 11       2       9       1      0.423803D+05
  8       2      10       1      0.740470D+05
  9       2      10       1      0.955310D+07
 10       2      10       1      0.145360D+08
 11       2      10       1      0.852300D+07
  8       2      11       1      0.277142D+08
  9       2      11       1      0.314433D+07
 10       2      11       1      0.232383D+07
 11       2      11       1      0.919395D+07
  8       2      12       1      0.181104D+08
  9       2      12       1      0.229069D+08
 10       2      12       1      0.687710D+07
 11       2      12       1      0.217995D+05
  8       2      13       1      0.145177D+09
  9       2      13       1      0.249163D+08
 10       2      13       1      0.147332D+08
 11       2      13       1      0.852165D+07
  8       2      14       1      0.119906D+08
  9       2      14       1      0.157413D+09
 10       2      14       1      0.510975D+08
 11       2      14       1      0.452503D+07
  8       2      15       1      0.479626D+07
  9       2      15       1      0.164760D+05
 10       2      15       1      0.127815D+09
 11       2      15       1      0.112219D+09
  8       2      16       1      0.654440D+06
  9       2      16       1      0.284988D+07
 10       2      16       1      0.182858D+08
 11       2      16       1      0.255598D+08
  8       2      17       1      0.185978D+05
  9       2      17       1      0.190232D+06
 10       2      17       1      0.425366D+06
 11       2      17       1      0.249911D+07
 12       2       0       1      0.271142D+07
 13       2       0       1      0.182032D+07
 14       2       0       1      0.116526D+07
 15       2       0       1      0.621620D+06
 12       2       1       1      0.102314D+08
 13       2       1       1      0.746750D+07
 14       2       1       1      0.508630D+07
 15       2       1       1      0.282697D+07
 12       2       2       1      0.115870D+08
 13       2       2       1      0.979780D+07
 14       2       2       1      0.740825D+07
 15       2       2       1      0.440282D+07
 12       2       3       1      0.210798D+07
 13       2       3       1      0.290718D+07
 14       2       3       1      0.293226D+07
 15       2       3       1      0.205779D+07
 12       2       4       1      0.230652D+07
 13       2       4       1      0.763885D+06
 14       2       4       1      0.167314D+06
 15       2       4       1      0.171619D+05
 12       2       5       1      0.907070D+07
 13       2       5       1      0.681275D+07
 14       2       5       1      0.445078D+07
 15       2       5       1      0.232026D+07
 12       2       6       1      0.248054D+07
 13       2       6       1      0.377163D+07
 14       2       6       1      0.379017D+07
 15       2       6       1      0.258298D+07
 12       2       7       1      0.205913D+07
 13       2       7       1      0.307317D+06
 14       2       7       1      0.105407D+04
 15       2       7       1      0.836325D+05
 12       2       8       1      0.887055D+07
 13       2       8       1      0.627410D+07
 14       2       8       1      0.358824D+07
 15       2       8       1      0.161232D+07
 12       2       9       1      0.214722D+07
 13       2       9       1      0.413383D+07
 14       2       9       1      0.427030D+07
 15       2       9       1      0.283598D+07
 12       2      10       1      0.239409D+07
 13       2      10       1      0.131209D+06
 14       2      10       1      0.145686D+06
