          49          49           1         882        1008   1.2523830000000001E-005   912.11829999999998        43480.000000000000        912.08493490010142        912.15145818048177     
          50          50           1         853         981   1.1801289999999999E-005   912.10410000000002        40970.000000000000        912.07118080309499        912.13725836893309     
          51          51           1         828         959   1.1131199999999999E-005   912.09079999999994        38650.000000000000        912.05795745555452        912.12352209574965     
          52          52           1         801         932   1.0513550000000000E-005   912.07820000000004        36510.000000000000        912.04541344182485        912.11087382646883     
          53          53           1         775         907   9.9408449999999995E-006   912.06619999999998        34520.000000000000        912.03341746688238        912.09893736813865     
          54          54           1         754         885   9.4055959999999992E-006   912.05499999999995        32670.000000000000        912.02232499999991        912.08786745005068     
          55          55           1         732         863   8.9115370000000005E-006   912.04430000000002        30950.000000000000        912.01115000000004        912.07687109479525     
          56          56           1         712         846   8.4511820000000004E-006   912.03420000000006        29350.000000000000        912.00170000000003        912.06700317389709     
          57          57           1         690         826   8.0207850000000002E-006   912.02459999999996        27860.000000000000        911.99206874999993        912.05713954789360     
          58          58           1         664         806   7.6203410000000002E-006   912.01549999999997        26470.000000000000        911.98283495417888        912.04788814144922     
          59          59           1         644         790   7.2461069999999999E-006   912.00680000000000        25170.000000000000        911.97440000000006        912.03955492095588     
          60          60           1         621         771   6.8943390000000002E-006   911.99860000000001        23950.000000000000        911.96630625000000        912.03095493376475     
          61          61           1         604         756   6.5650340000000003E-006   911.99069999999995        22810.000000000000        911.95853749999992        912.02327117289099     
          62          62           1         583         742   6.2581890000000004E-006   911.98320000000001        21740.000000000000        911.95106503281215        912.01549999999997     
          63          63           1         563         727   5.9700620000000000E-006   911.97609999999997        20740.000000000000        911.94392346641644        912.00843124999994     
          64          64           1         544         712   5.6969100000000003E-006   911.96929999999998        19800.000000000000        911.93700000000001        912.00170000000003     
          65          65           1         527         695   5.4424730000000003E-006   911.96280000000002        18910.000000000000        911.93065000000001        911.99532494801463     
          66          66           1         512         678   5.2030080000000002E-006   911.95659999999998        18080.000000000000        911.92460000000005        911.98882499999991     
          67          67           1         495         664   4.9747739999999999E-006   911.95069999999998        17290.000000000000        911.91834999999992        911.98283495417888     
          68          68           1         482         653   4.7615099999999999E-006   911.94500000000005        16550.000000000000        911.91291249999995        911.97698749999995     
          69          69           1         468         639   4.5632150000000000E-006   911.93960000000004        15850.000000000000        911.90779999999995        911.97142499999995     
          70          70           1         452         621   4.3724080000000001E-006   911.93439999999998        15190.000000000000        911.90265499308043        911.96630625000000     
          71          71           1         437         609   4.1928279999999998E-006   911.92939999999999        14570.000000000000        911.89728749999995        911.96125000000006     
          72          72           1         422         597   4.0207340000000000E-006   911.92460000000005        13980.000000000000        911.89276500947597        911.95641748241314     
          73          73           1         404         585   3.8598659999999996E-006   911.91999999999996        13420.000000000000        911.88827500000002        911.95180624999989     
          74          74           1         392         574   3.7083519999999999E-006   911.91560000000004        12890.000000000000        911.88386250000008        911.94785000000002     
          75          75           1         380         560   3.5639500000000000E-006   911.91129999999998        12390.000000000000        911.87969999999996        911.94301496946946     
          76          76           1         369         548   3.4266570000000000E-006   911.90729999999996        11910.000000000000        911.87571249999996        911.93879693758811     
          77          77           1         357         539   3.2968480000000000E-006   911.90329999999994        11460.000000000000        911.87153750000004        911.93505000000005     
          78          78           1         346         529   3.1730259999999998E-006   911.89959999999996        11030.000000000000        911.86795000000006        911.93127500000003     
          79          79           1         335         519   3.0555659999999999E-006   911.89589999999998        10620.000000000000        911.86450000000002        911.92759999999998     
          80          80           1         323         509   2.9437179999999999E-006   911.89239999999995        10230.000000000000        911.86091250000004        911.92384248881763     
          81          81           1         312         502   2.8371080000000001E-006   911.88909999999998        9863.0000000000000        911.85780000000000        911.92057499999987     
          82          82           1         300         493   2.7357369999999999E-006   911.88580000000002        9511.0000000000000        911.85450000000003        911.91724999999997     
          83          83           1         288         484   2.6392289999999998E-006   911.88270000000000        9175.0000000000000        911.85140000000001        911.91398750000008     
          84          84           1         276         476   2.5472110000000000E-006   911.87969999999996        8855.0000000000000        911.84839999999997        911.91093498295879     
          85          85           1         264         469   2.4593089999999999E-006   911.87680000000000        8550.0000000000000        911.84555000000000        911.90805000000000     
          86          86           1         253         460   2.3755220000000001E-006   911.87390000000005        8258.0000000000000        911.84267499999999        911.90529999999990     
          87          87           1         244         451   2.2954769999999999E-006   911.87120000000004        7980.0000000000000        911.83982500000002        911.90237499999989     
          88          88           1         234         444   2.2187980000000002E-006   911.86860000000001        7714.0000000000000        911.83740000000000        911.89983125000003     
          89          89           1         225         437   2.1458610000000001E-006   911.86599999999999        7460.0000000000000        911.83480000000009        911.89728749999995     
          90          90           1         215         427   2.0759170000000002E-006   911.86360000000002        7217.0000000000000        911.83234999999991        911.89458749999994     
          91          91           1         208         419   2.0089649999999998E-006   911.86120000000005        6984.0000000000000        911.83019999999999        911.89221749526200     
          92          92           1         201         412   1.9446329999999998E-006   911.85889999999995        6761.0000000000000        911.82782500000008        911.88992499999995     
          93          93           1         194         403   1.8832930000000001E-006   911.85670000000005        6548.0000000000000        911.82555000000002        911.88786249999998     
          94          94           1         188         396   1.8245719999999999E-006   911.85450000000003        6343.0000000000000        911.82360000000006        911.88543499316586     
          95          95           1         181         391   1.7680949999999999E-006   911.85239999999999        6147.0000000000000        911.82150000000001        911.88347500000009     
          96          96           1         174         385   1.7138630000000001E-006   911.85040000000004        5959.0000000000000        911.81950000000006        911.88120000000004     
          97          97           1         167         379   1.6618750000000001E-006   911.84839999999997        5778.0000000000000        911.81762500000002        911.87933750000002     
          98          98           1         160         374   1.6121320000000000E-006   911.84649999999999        5605.0000000000000        911.81569999999999        911.87752499999999     
          99          99           1         152         368   1.5642589999999999E-006   911.84460000000001        5439.0000000000000        911.81370000000004        911.87535000000003     
         100         100           1         145         363   1.5182560000000000E-006   911.84289999999999        5279.0000000000000        911.81205000000000        911.87356250000005     
         101         101           1         138         358   1.4737500000000001E-006   911.84109999999998        5125.0000000000000        911.81044999999995        911.87187500000005     
         102         102           1         130         353   1.4314880000000001E-006   911.83939999999996        4977.0000000000000        911.80870000000004        911.87022500000012     
         103         103           1         123         348   1.3903479999999999E-006   911.83780000000002        4835.0000000000000        911.80719999999997        911.86860000000001     
         104         104           1         115         343   1.3510789999999999E-006   911.83619999999996        4698.0000000000000        911.80559999999991        911.86697499999991     
         105         105           1         107         337   1.3133049999999999E-006   911.83460000000002        4567.0000000000000        911.80385000000001        911.86509999999998     
         106         106           1         103         332   1.2766540000000000E-006   911.83309999999994        4440.0000000000000        911.80259999999998        911.86360000000002     
         107         107           1          97         327   1.2414990000000001E-006   911.83159999999998        4318.0000000000000        911.80099999999993        911.86210000000005     
         108         108           1          93         322   1.2078399999999999E-006   911.83019999999999        4200.0000000000000        911.79964999999993        911.86062500000003     
         109         109           1          89         317   1.1753030000000001E-006   911.82880000000000        4086.0000000000000        911.79840000000002        911.85918749999996     
         110         110           1          85         313   1.1435149999999999E-006   911.82749999999999        3977.0000000000000        911.79710000000000        911.85807499999999     
         111         111           1          80         308   1.1132220000000000E-006   911.82619999999997        3871.0000000000000        911.79570000000001        911.85670000000005     
         112         112           1          76         303   1.0840520000000001E-006   911.82489999999996        3770.0000000000000        911.79449999999997        911.85532500000011     
         113         113           1          71         298   1.0556300000000001E-006   911.82360000000006        3671.0000000000000        911.79320000000007        911.85397499999999     
         114         114           1          67         293   1.0283289999999999E-006   911.82240000000002        3576.0000000000000        911.79214999999999        911.85266249999995     
         115         115           1          62         288   1.0021510000000000E-006   911.82119999999998        3485.0000000000000        911.79089999999997        911.85140000000001     
         116         116           1          57         284   9.7672089999999990E-007   911.82010000000002        3396.0000000000000        911.78974999999991        911.85040000000004     
         117         117           1          52         279   9.5203879999999998E-007   911.81889999999999        3310.0000000000000        911.78859999999997        911.84915000000001     
         118         118           1          47         275   9.2810469999999996E-007   911.81790000000001        3228.0000000000000        911.78760000000000        911.84816249999994     
         119         119           1          42         270   9.0529259999999998E-007   911.81679999999994        3148.0000000000000        911.78660000000002        911.84697499999993     
         120         120           1          37         265   8.8285449999999996E-007   911.81569999999999        3070.0000000000000        911.78559999999993        911.84578750000003     
         121         121           1          32         261   8.6116449999999998E-007   911.81470000000002        2995.0000000000000        911.78459999999995        911.84483750000004     
         122         122           1          28         257   8.4059649999999995E-007   911.81370000000004        2923.0000000000000        911.78359999999998        911.84375000000000     
         123         123           1          24         254   8.2040249999999998E-007   911.81280000000004        2853.0000000000000        911.78260000000000        911.84289999999999     
         124         124           1          20         251   8.0095639999999996E-007   911.81179999999995        2785.0000000000000        911.78160000000003        911.84199999999998     
         125         125           1          17         247   7.8188449999999998E-007   911.81089999999995        2719.0000000000000        911.78070000000002        911.84088750000001     
         126         126           1          15         245   7.6356049999999995E-007   911.80999999999995        2655.0000000000000        911.78009999999995        911.84024999999997     
         127         127           1          11         240   7.4561049999999998E-007   911.80909999999994        2594.0000000000000        911.77900000000000        911.83899999999994     
         128         128           1           8         238   7.2840850000000001E-007   911.80830000000003        2534.0000000000000        911.77819999999997        911.83820000000003     
         129         129           1           5         234   7.1195439999999999E-007   911.80740000000003        2476.0000000000000        911.77739999999994        911.83740000000000     
         130         130           1           2         231   6.9587439999999997E-007   911.80660000000000        2420.0000000000000        911.77670000000001        911.83639999999991     
         131         131           1           0         228   6.8016829999999996E-007   911.80579999999998        2365.0000000000000        911.77629999999999        911.83579999999995     
         132         132           1           0         225   6.6483630000000004E-007   911.80499999999995        2312.0000000000000        911.77629999999999        911.83480000000009     
         133         133           1           0         222   6.4987820000000003E-007   911.80420000000004        2261.0000000000000        911.77629999999999        911.83422500000006     
         134         134           1           0         219   6.3566810000000002E-007   911.80349999999999        2211.0000000000000        911.77629999999999        911.83328749999987     
         135         135           1           0         216   6.2183199999999995E-007   911.80280000000005        2162.0000000000000        911.77629999999999        911.83272499999998     
         136         136           1           0         213   6.0836980000000000E-007   911.80200000000002        2115.0000000000000        911.77629999999999        911.83178750000002     
         137         137           1           0         211   5.9528170000000005E-007   911.80129999999997        2070.0000000000000        911.77629999999999        911.83124999999995     
         138         138           1           0         209   5.8219359999999998E-007   911.80070000000001        2025.0000000000000        911.77629999999999        911.83054999999990     
         139         139           1           0         207   5.6985339999999998E-007   911.79999999999995        1982.0000000000000        911.77629999999999        911.82985000000008     
         140         140           1           0         205   5.5788709999999999E-007   911.79930000000002        1940.0000000000000        911.77629999999999        911.82915000000003     
         141         141           1           0         203   5.4629489999999999E-007   911.79870000000005        1900.0000000000000        911.77629999999999        911.82847500000003     
         142         142           1           0         201   5.3470269999999999E-007   911.79809999999998        1860.0000000000000        911.77629999999999        911.82782500000008     
         143         143           1           0         199   5.2385830000000001E-007   911.79740000000004        1822.0000000000000        911.77629999999999        911.82717499999990     
         144         144           1           0         197   5.1301410000000001E-007   911.79679999999996        1784.0000000000000        911.77629999999999        911.82652499999995     
         145         145           1           0         195   5.0254369999999997E-007   911.79620000000000        1748.0000000000000        911.77629999999999        911.82587500000000     
         146         146           1           0         193   4.9244740000000004E-007   911.79570000000001        1712.0000000000000        911.77629999999999        911.82522500000005     
         147         147           1           0         191   4.8235099999999995E-007   911.79510000000005        1678.0000000000000        911.77629999999999        911.82457499999998     
         148         148           1           0         189   4.7262860000000002E-007   911.79449999999997        1644.0000000000000        911.77629999999999        911.82392500000003     
         149         149           1           0         188   4.6328019999999999E-007   911.79399999999998        1612.0000000000000        911.77629999999999        911.82360000000006     
         150         150           1           0         186   4.5430570000000002E-007   911.79349999999999        1580.0000000000000        911.77629999999999        911.82300000000009     
         151         151           1           0         184   4.4533129999999998E-007   911.79290000000003        1549.0000000000000        911.77629999999999        911.82240000000002     
         152         152           1           0         182   4.3673080000000001E-007   911.79240000000004        1519.0000000000000        911.77629999999999        911.82179999999994     
         153         153           1           0         180   4.2813029999999999E-007   911.79190000000006        1489.0000000000000        911.77629999999999        911.82119999999998     
         154         154           1           0         178   4.1990380000000001E-007   911.79139999999995        1461.0000000000000        911.77629999999999        911.82065000000000     
         155         155           1           0         177   4.1205120000000000E-007   911.79089999999997        1433.0000000000000        911.77629999999999        911.82037500000001     
         156         156           1           0         175   4.0419859999999998E-007   911.79049999999995        1406.0000000000000        911.77629999999999        911.81979999999999     
         157         157           1           0         173   3.9634600000000002E-007   911.78999999999996        1379.0000000000000        911.77629999999999        911.81920000000002     
         158         158           1           0         172   3.8924130000000001E-007   911.78949999999998        1353.0000000000000        911.77629999999999        911.81889999999999     
         159         159           1           0         170   3.8176270000000000E-007   911.78909999999996        1328.0000000000000        911.77629999999999        911.81840000000000     
         160         160           1           0         168   3.7465809999999998E-007   911.78859999999997        1303.0000000000000        911.77629999999999        911.81790000000001     
         161         161           1           0         166   3.6785250000000002E-007   911.78819999999996        1279.0000000000000        911.77629999999999        911.81735000000003     
         162         162           1           0         165   3.6112180000000001E-007   911.78779999999995        1256.0000000000000        911.77629999999999        911.81707499999993     
         163         163           1           0         163   3.5454070000000000E-007   911.78740000000005        1233.0000000000000        911.77629999999999        911.81652499999996     
         164         164           1           0         162   3.4814650000000001E-007   911.78700000000003        1211.0000000000000        911.77629999999999        911.81624999999997     
         165         165           1           0         160   3.4190200000000001E-007   911.78660000000002        1189.0000000000000        911.77629999999999        911.81569999999999     
         166         166           1           0         158   3.3576960000000003E-007   911.78620000000001        1168.0000000000000        911.77629999999999        911.81520000000000     
         167         167           1           0         157   3.2982410000000002E-007   911.78579999999999        1147.0000000000000        911.77629999999999        911.81494999999995     
         168         168           1           0         155   3.2399090000000001E-007   911.78539999999998        1127.0000000000000        911.77629999999999        911.81445000000008     
         169         169           1           0         153   3.1830730000000000E-007   911.78499999999997        1107.0000000000000        911.77629999999999        911.81394999999998     
         170         170           1           0         152   3.1277319999999998E-007   911.78459999999995        1088.0000000000000        911.77629999999999        911.81370000000004     
         171         171           1           0         150   3.0735130000000001E-007   911.78430000000003        1069.0000000000000        911.77629999999999        911.81325000000004     
         172         172           1           0         148   3.0204160000000000E-007   911.78390000000002        1051.0000000000000        911.77629999999999        911.81280000000004     
         173         173           1           0         147   2.9688139999999999E-007   911.78359999999998        1033.0000000000000        911.77629999999999        911.81255000000010     
         174         174           1           0         145   2.9179609999999999E-007   911.78319999999997        1015.0000000000000        911.77629999999999        911.81205000000000     
         175         175           1           0         144   2.8686029999999999E-007   911.78290000000004        997.79999999999995        911.77629999999999        911.81179999999995     
         176         176           1           0         143   2.8203670000000000E-007   911.78260000000000        981.00000000000000        911.77629999999999        911.81157499999995     
         177         177           1           0         141   2.7728790000000002E-007   911.78219999999999        964.60000000000002        911.77629999999999        911.81112499999995     
         178         178           1           0         139   2.7268869999999998E-007   911.78189999999995        948.50000000000000        911.77629999999999        911.81067499999995     
         179         179           1           0         138   2.6816430000000002E-007   911.78160000000003        932.79999999999995        911.77629999999999        911.81044999999995     
         180         180           1           0         137   2.6375200000000002E-007   911.78129999999999        917.39999999999998        911.77629999999999        911.81022499999995     
         181         181           1           0         135   2.5941459999999998E-007   911.78099999999995        902.39999999999998        911.77629999999999        911.80977499999995     
         182         182           1           0         134   2.5518930000000000E-007   911.78070000000002        887.60000000000002        911.77629999999999        911.80954999999994     
         183         183           1           0         132   2.5103879999999999E-007   911.78039999999999        873.20000000000005        911.77629999999999        911.80909999999994     
         184         184           1           0         131   2.4700049999999999E-007   911.78009999999995        859.20000000000005        911.77629999999999        911.80889999999999     
         185         185           1           0         129   2.4303700000000001E-007   911.77980000000002        845.39999999999998        911.77629999999999        911.80850000000009     
         186         186           1           0         128   2.3914820000000000E-007   911.77949999999998        831.89999999999998        911.77629999999999        911.80830000000003     
         187         187           1           0         127   2.3537170000000000E-007   911.77930000000003        818.70000000000005        911.77629999999999        911.80807500000003     
         188         188           1           0         125   2.3163250000000001E-007   911.77900000000000        805.79999999999995        911.77629999999999        911.80762500000003     
         189         189           1           0         124   2.2800550000000000E-007   911.77869999999996        793.10000000000002        911.77629999999999        911.80740000000003     
         190         190           1           0         123   2.2445330000000001E-007   911.77850000000001        780.70000000000005        911.77629999999999        911.80719999999997     
         191         191           1           0         121   2.2093850000000000E-007   911.77819999999997        768.60000000000002        911.77629999999999        911.80680000000007     
         192         192           1           0         119   2.1753590000000000E-007   911.77790000000005        756.70000000000005        911.77629999999999        911.80639999999994     
         193         193           1           0         118   2.1417060000000000E-007   911.77769999999998        745.10000000000002        911.77629999999999        911.80619999999999     
         194         194           1           0         117   2.1091759999999999E-007   911.77739999999994        733.70000000000005        911.77629999999999        911.80600000000004     
         195         195           1           0         116   2.0770190000000000E-007   911.77719999999999        722.50000000000000        911.77629999999999        911.80579999999998     
         196         196           1           0         115   2.0456100000000000E-007   911.77700000000004        711.50000000000000        911.77629999999999        911.80559999999991     
         197         197           1           0         113   2.0145760000000001E-007   911.77670000000001        700.79999999999995        911.77629999999999        911.80520000000001     
         198         198           1           0         112   1.9842889999999999E-007   911.77650000000006        690.29999999999995        911.77629999999999        911.80499999999995     
         199         199           1           0         111   1.9547500000000000E-007   911.77629999999999        680.00000000000000        911.77629999999999        911.80479999999989     
            0
           1           0           0           0           1           1        9493       10701   1.6650000000000000E-003   1108.1270000000000        1863000000.0000000        4.3089999999999999E-009   1073.6135688473257        1142.4067648996056     
           2           0           1           0          -1           1       10104       10385   5.7390000000000002E-004   1110.0619999999999        1865000000.0000000        3.9009999999999997E-009   1106.1370503077501        1113.9161309179108     
           3           0           1           0           1           1       10097       10385   1.0770000000000000E-003   1108.6330000000000        1858000000.0000000        5.1579999999999998E-009   1103.1266880526669        1113.9161309179108     
         390           0           0           1           1           1        8602       10910   5.7829999999999999E-003   1092.1930000000000        1738000000.0000000        7.6799999999999999E-008   1032.2390101146764        1152.1299795779798     
         391           0           1           1          -1           1        9799       10093   1.9680000000000001E-003   1094.0500000000000        1740000000.0000000        6.7469999999999995E-008   1086.9674555645904        1101.0000000000000     
         392           0           1           1           1           1        9791       10095   3.7799999999999999E-003   1092.7300000000000        1734000000.0000000        1.0730000000000000E-007   1083.0797196311335        1102.2490000000000     
         779           0           0           2           1           1        7310       10994   1.1670000000000000E-002   1077.1360000000000        1630000000.0000000        1.3349999999999999E-005   996.93066124280938        1157.3636457302755     
         780           0           1           2          -1           1        9486        9801   3.9230000000000003E-003   1078.9230000000000        1631000000.0000000        1.3149999999999999E-005   1070.1022748861192        1087.9250000000000     
         781           0           1           2           1           1        9472        9806   7.6930000000000002E-003   1077.6959999999999        1626000000.0000000        1.3570000000000001E-005   1065.3988797955221        1090.0005000000001     
        1168           0           0           3           1           1        6149       10988   1.7890000000000000E-002   1062.8789999999999        1534000000.0000000        1.5410000000000001E-004   968.77200000000005        1156.6693338504451     
        1169           0           1           3          -1           1        9177        9497   5.9410000000000001E-003   1064.6030000000001        1535000000.0000000        1.3410000000000001E-004   1054.1195970198096        1075.0521014167944     
        1170           0           1           3           1           1        8921        9661   1.1900000000000001E-002   1063.4570000000001        1531000000.0000000        1.9919999999999999E-004   1049.1256810041709        1077.7765328773530     
        1557           0           0           4           1           1        5236       10864   2.3189999999999999E-002   1049.3640000000000        1448000000.0000000        1.2800000000000001E-003   948.25199999999995        1150.4814738748789     
        1558           0           1           4          -1           1        8876        9209   7.6010000000000001E-003   1051.0300000000000        1450000000.0000000        1.3230000000000000E-003   1040.0000000000000        1061.9100000000001     
        1559           0           1           4           1           1        8610        9473   1.5550000000000000E-002   1049.9570000000001        1445000000.0000000        1.2210000000000001E-003   1034.2500000000000        1065.5584818906302     
        1946           0           0           5           1           1        4441       10648   2.6830000000000000E-002   1036.5429999999999        1371000000.0000000        1.8620000000000001E-002   933.25000000000000        1139.7977000094368     
        1947           0           1           5          -1           1        8569        8923   8.6599999999999993E-003   1038.1550000000000        1372000000.0000000        1.7809999999999999E-002   1027.1169582027319        1049.1991424192884     
        1948           0           1           5           1           1        8221        9174   1.8130000000000000E-002   1037.1469999999999        1368000000.0000000        2.0100000000000000E-002   1021.0742420886020        1053.2629972720570     
        2335           0           0           6           1           1        3433       10509   2.8709999999999999E-002   1024.3699999999999        1301000000.0000000        3.3340000000000002E-002   922.68249506534244        1126.2781977599248     
        2336           0           1           6          -1           1        8187        8694   9.0939999999999997E-003   1025.9330000000000        1302000000.0000000        3.1250000000000000E-002   1015.1607881298655        1036.6889689310569     
        2337           0           1           6           1           1        7821        8879   1.9570000000000001E-002   1024.9849999999999        1298000000.0000000        3.9000000000000000E-002   1009.2372980912622        1040.7035577513625     
        2724           0           0           7           1           1        2328       10377   2.9700000000000001E-002   1012.8099999999999        1236000000.0000000       0.20519999999999999        914.33005753245914        1111.4722945498681     
        2725           0           1           7          -1           1        7645        8320   8.9820000000000004E-003   1014.3250000000000        1237000000.0000000       0.20730000000000001        1004.1164434053129        1024.5037674434955     
        2726           0           1           7           1           1        7327        8581   2.0500000000000001E-002   1013.4340000000000        1233000000.0000000       0.20019999999999999        998.11235849113439        1028.9118536720032     
        3113           0           0           8           1           1        1503        9812   2.6769999999999999E-002   1001.8210000000000        1177000000.0000000       0.31230000000000002        912.55481691623811        1091.0978042734791     
        3114           0           1           8          -1           1        7267        7953   8.4659999999999996E-003   1003.2950000000000        1178000000.0000000       0.30180000000000001        993.79600000000005        1012.7265447350201     
        3115           0           1           8           1           1        6986        8198   1.8230000000000000E-002   1002.4490000000000        1174000000.0000000       0.33329999999999999        988.52436317499382        1016.2436472553741     
        3502           0           0           9           1           1           0        9501   2.6120000000000001E-002   991.37620000000004        1122000000.0000000       0.41260000000000002        911.77629999999999        1075.8021426042656     
        3503           0           1           9          -1           1        6769        7368   7.6990000000000001E-003   992.80799999999999        1123000000.0000000       0.41339999999999999        984.20110000000000        1001.4286244359823     
        3504           0           1           9           1           1        6487        7654   1.8259999999999998E-002   992.01369999999997        1120000000.0000000       0.41230000000000000        978.72892884223779        1005.4700973949849     
        3891           0           0          10           1           1           0        9175   2.0690000000000000E-002   981.43640000000005        1072000000.0000000       0.41010000000000002        911.77629999999999        1053.4973315147045     
        3892           0           1          10          -1           1        6474        6996   6.8110000000000002E-003   982.83399999999995        1073000000.0000000       0.41049999999999998        974.88099999999997        990.63214501603807     
        3893           0           1          10           1           1        6160        7256   1.3639999999999999E-002   982.07209999999998        1070000000.0000000       0.40970000000000001        971.02121600824512        993.00509869906136     
